Título,Notícia,Data,Link
Competição de beleza elege Miss e Mister Goiás 2017,"A candidata Adriana Benício, de 20 anos, foi eleita Miss Goiás 2017 e o também modelo Helder Aquino, de 21 anos, escolhido o Mister Goiás 2017. Cada um dos selecionados competiu com outros 15 pelo título, passando por diversos desfiles e entrevistas. Como representantes do estado, eles devem viabilizar as ações beneficentes do Sindicato e Associação Pró-Beleza, além de concorrem pelos títulos nacionais em dezembro deste ano.  A seleção aconteceu na noite de sábado (12), em Goiânia. O diretor do evento, Thiago Michelasi, conta que os jurados buscam nos candidatos, além da beleza e habilidade no desfile, a possibilidade de realização de projetos sociais em Goiás. Segundo ele, o competidor tem que se mostrar disponível e interessado em colocar em prática as atividades da instituição.  “Como agentes culturais, eles precisam se engajar nas ações beneficentes. Eles precisam fazer arrecadação de roupas, brinquedos, alimentos e até organizar aulas de passarela gratuitas nas periferias. Tem que ter beleza e conteúdo, educação, caráter, bom histórico para ser selecionado”, contou ao G1.  Segundo Thiago, Adriana foi eleita a Miss Goiás 2017 por sua beleza natural e respostas sábias na fase de entrevistas. Ele conta que a modelo era uma das poucas competidoras negras e se mostrou disponível em se tornar um exemplo para outras meninas.  Já Helder, conforme o diretor, conquistou o título de Mister Goiás 2017 com carisma, simpatia e técnica na passarela. Além disso, o candidato também expressou de forma veemente o desejo de ajudar outras pessoas como representante das ações beneficentes.  Natural de Aparecida de Goiânia, na Região Metropolitana da capital, Adriana é modelo e está terminado o ensino médio. Ela afirma que almejava o título de Miss para que pudesse contribuir com as pessoas.  “É muito gratificante ser nomeada Miss Goiás. Dessa forma vou poder ajudar quem precisa. Acredito que poso ajudar, vou me empenhar e me dedicar para mostrar que podemos vencer o racismo, o preconceito. Quero poder incentivar quem, assim como eu, sonha em ser modelo e conquistar um título como esse”, declarou.  Nascido na capital de Goiás, o modelo Helder Aquino afirma que conseguir o título de Mister é a realização de um sonho. Para ele, vencer a competição foi uma maneira de poder alavancar a carreira e beneficiar pessoas carentes.  “Fiquei muito feliz de ser escolhido. É uma responsabilidade enorme, mas o meu objetivo é me superar e conseguir ajudar as pessoas a realizarem seus sonhos, assim como eu consegui o meu”, afirmou.  Quer saber mais notícias de todo o estado? Acesse o G1 Goiás.",2017-08-13,https://g1.globo.com/goias/noticia/competicao-de-beleza-elege-miss-e-mister-goias-2017.ghtml
Araguaína recebe 1ª edição do Festival de Bola de Gude; inscrições são gratuitas,"A primeira edição do Festival de Bola de Gude de Araguaína deve reunir famílias e amigos na tarde deste sábado (28). Os interessados podem se inscrever gratuitamente indo no setor administrativo do Eco Parque Cimba, local em que o evento deve ocorrer. O cadastro poderá ser feito até o dia do festival, de 14h às 16h. (Veja vídeo)  As competições terão início às 15h e seguem até 18h. A disputa será para todas as idades a partir de quatro anos e deve ser dividida em categorias infantil, jovem e adulto. O festival foi iniciado em setembro deste ano e é fruto do projeto ""O Mundo Lúdico do Parque Cimba"". Com o objetivo de resgatar brincadeiras populares, o projeto já trouxe festivais de pipa, peão, pula corda e queimada.  A bola de gude é uma pequena pedra redonda que pode ser feita de vidro maciço, pedra ou metal. Elas podem ser encontradas em diversas cores, com manchas ou translúcidas.  A brincadeira de bola de gude irá trazer três modalidades diferentes. A primeira é a do triângulo e será disputada por eliminação em grupos de quatro jogadores. Cada participante recebe quatro bolas para colocar no triângulo e uma quinta para jogar com as outras. O jogo acaba quando apenas um jogador tiver todas as bolas de gude.  O vencedor de cada grupo avançará para novas disputas até sobrar apenas o campeão. Nesta modalidade, os competidores serão divididos por idades sendo crianças de 4 a 9 anos, outro grupo de 10 a 17 anos, e adultos a partir de 18.  A segunda modalidade é Buraco. O jogador deverá acertar a bolinha de gude no buraco para avançar ao próximo objetivo. Aquele que não conseguir acertar continua na mesma posição. O participante que acertar o último buraco será campeão. Os dois jogadores seguintes que acertarem o último buraco completarão o pódio.  A última modalidade é o Combate. Jogadores terão que acertar a própria bola de gude na do adversário que estiver na arena. Na medida em que as bolas forem sendo acertadas, o jogador fica com a do oponente que será desclassificado. A partida segue até que sobre apenas um jogador. Vence o participante que tiver o maior número de bolinhas.  A Prefeitura de Araguaína informou que outras brincadeiras estão sendo planejadas e devem acontecer até junho de 2020.  Veja mais notícias da região no G1 Tocantins.",2019-12-27,https://g1.globo.com/to/tocantins/noticia/2019/12/27/araguaina-recebe-1a-edicao-do-festival-de-bola-de-gude-inscricoes-sao-gratuitas.ghtml
"Inscrições para competição de bodyboard em Campos, RJ, terminam nesta sexta","Terminam nesta sexta-feira (2) as inscrições para a competição de bodyboard que será realizada na Praia de São Thomé, em Campos dos Goytacazes, no Norte Fluminense, no fim de semana. O evento vai reunir atletas de várias cidades neste sábado (3) e encerra a programação esportiva do verão.  O valor da inscrição é de R$ 60, além de 2 kg de alimento não perecível.  O interessado deve informar a categoria que irá participar, solicitar o código para depósito e seguir as seguintes instruções: enviar foto do comprovante de depósito ou transferência para o número de celular da organização ou por e-mail.  A programação completa do evento pode ser encontrada no portal da Prefeitura.",2018-02-01,https://g1.globo.com/rj/norte-fluminense/noticia/inscricoes-para-competicao-de-bodyboard-em-campos-rj-terminam-nesta-sexta.ghtml
Dançarino do Tocantins conquista prêmio em competição nos Estados Unidos,"O bailarino do Tocantins Maicon Cardoso conquistou o segundo lugar na categoria solo livre, em uma competição da Academia Americana de Balé (American Academy of Ballet), em Nova York. Ele foi o único brasileiro a ser premiado na modalidade. O jovem está nos Estados Unidos desde o dia 24 de junho, após ter ganhado duas bolsas de estudos nas escolas de dança Joffrey Ballet e American Academy of Ballet.  Maicon faz parte do Balé Popular do Tocantins, projeto do Governo do Estado, desenvolvido pela Secretaria de Estado da Educação, Juventude e Esportes (Seduc), que oferta aulas gratuitas de dança a mais de 200 crianças e jovens de Palmas.  A intenção do dançarino era voltar ao Brasil no final de julho, mas a performance do tocantinense nas aulas rendeu a ele o convite para mais uma semana de curso e participações em diversas audições com olheiros das melhores companhias de dança do mundo. “Essa é uma chance de ser descoberto pelas grandes escolas. Vou dar o melhor de mim para representar bem o Tocantins e o Brasil”, afirmou.",2017-07-30,https://g1.globo.com/to/tocantins/noticia/dancarino-do-tocantins-conquista-premio-em-competicao-nos-estados-unidos.ghtml
Grupo vence competição de robôs na China e manda recado para a Seleção Brasileira: 'Agora é com vocês',"Todo o esforço para viajar até Pequim, na China, valeu a pena para a equipe brasileira Ogrobots. Depois de mais de quatro anos de dedicação em robótica, os rapazes venceram o reality show Clash Bots e trouxeram o troféu para o Brasil.  A equipe tem base em Sorocaba (SP) e vem se destacando nas competições de Ultimate Robot Combat (URC), que são similares às disputas de Artes Marciais Mistas (MMA), mas, nesse caso, quem luta são os robôs.  O episódio final da competição foi exibido na quinta-feira (21) e, em mensagem ao Brasil, o grupo manifestou apoio à seleção de futebol, que joga nesta sexta-feira (22), contra a Costa Rica, pela Copa do Mundo. ""A gente foi campeão! Nós fizemos a nossa parte, agora é com vocês, Seleção Brasileira!"" (Assista ao vídeo abaixo)  A visão futurista na qual dois robôs se enfrentam ""até a morte"" em ringues se tornou realidade nos últimos anos e, atualmente, é uma área de interesse, que, inclusive, rende dinheiro para empresas e equipes.  Em entrevista ao G1, o engenheiro mecânico e piloto de robôs Murilo Castanho Marin explicou o funcionamento da famosa competição, que teve 13 episódios. ""O primeiro episódio teve 400 milhões de visualizações e todos já bateram 1,4 bilhões de visualizações.""  Os prêmios recebidos pela Ogrobots foram de primeiro lugar e de ""Robô mais destrutivo"", equivalentes a ¥ 1 milhão e ¥ 50 mil. Convertido na moeda brasileira, sem impostos, a equipe conquistou R$ 400 mil e R$ 20 mil.  As equipes que ficaram em segundo e terceiro lugares também receberam prêmios: ¥ 200 mil (R$ 80 mil) e ¥ 100 mil (R$ 40 mil). Além disso, prêmios como ""Melhor piloto"" e ""Best of Show"" também renderam a quantia de ¥ 50 mil (R$ 20 mil) cada.  Além de Murilo, a equipe brasileira é composta pelo engenheiro mecânico Felipe Dias Cagnani; o engenheiro de controle e automação Expedito Jose de Barros Junior; o engenheiro de controle e automação Renan Rosa Martines; o engenheiro mecânico Filipi Balestra Silva Luz; o engenheiro de controle e automação Gustavo Marcelino Benicio da Silva; e o engenheiro de produção Vinicius Su Pei Cheny.  Segundo o piloto de robôs, entre janeiro e junho, o grupo se revezou viagens à China para fazer seis gravações do programa, apresentado pelo ator de teatro Zhao Lixin.  O robô Dark Wolf foi pago pelo canal iQiyi, responsável pelo reality, assim como todas as viagens, hospedagem, alimentação, translados e tradutores. Custando R$ 75 mil, o Dark Wolf pesa 110 quilos e tem uma barra de impacto com giro vertical como arma principal.  O engenheiro explica que as rodas do robô foram especialmente projetadas para o combate entre as máquinas e o sistema de locomoção foi projetado para atender à luta.  Quatro celebridades famosas da China, Angelababy, Li Chen, Lin Gengxin e Sheng Yilun assistiram às lutas e votaram se pegariam ou não o robô campeão para seus times. Vitorioso, o robô brasileiro recebeu votos dos quatro jurados em uma luta contra um robô chinês.  ""A nossa luta classificatória foi um sucesso, nocauteamos o adversário em menos de um minuto e ele até pegou fogo.""  Ainda conforme Murilo, a celebridade capitã do time brasileiro foi o ator Li chen, que também liderou outros quatro robôs durante a competição. O reality show se desenrolou com os atores escolhendo como seriam as lutas.  Depois das batalhas, os engenheiros precisavam consertar os danos para que o Dark Wolf estivesse preparado para as próximas disputas. ""Ao sair de cada round, levávamos em torno de cinco horas para consertar todos os danos até a proxima luta.""  Questionado sobre uma luta emocionante durante a competição, Murilo lembra da disputa de torres, em que o objetivo era destruir a torre adversária.  E completa: ""apenas o nosso, com várias peças quebradas, foi gloriosamente se arrastando até a torre adversária. Nos últimos segundos, conseguimos danificar a torre e ganhar o desafio. Foi realmente emocionante!""  Agora, os rapazes da Ogrobots querem descansar, mas já pensam em um possível Dark Wolf 2.0. ""A vitória na Clash Bots abrirá novas oportunidades em outros campeonatos pelo mundo.""  *Colaborou sob supervisão de Ana Paula Yabiku.  Veja mais notícias da região no G1 Sorocaba e Jundiaí",2018-06-22,https://g1.globo.com/sp/sorocaba-jundiai/noticia/grupo-vence-competicao-de-robos-na-china-e-manda-recado-para-a-selecao-brasileira-agora-e-com-voces.ghtml
"Ciclista morto treinava para competição quando foi atropelado na Anhanguera, em Osasco","O ciclista Demerval de Oliveira Santos Filho, o Dermê, de 46 anos, morto atropelado na Rodovia Anhanguera, em Osasco, na Grande São Paulo, na manhã de domingo (21), treinava para uma prova de ciclismo que ocorre no próximo final de semana quando ocorreu o acidente.  O capacete que o ciclista usava ficou totalmente destruído. O acidente ocorreu no km 18 da Anhanguera, sentido interior, na região do Parque São Domingos.  A Polícia Civil, que investiga a morte , está atrás das imagens das câmeras de pedágio da rodovia, que fica a 7 km do local do acidente, para tentar descobrir quem matou o ciclista. A concessionária que administra a rodovia já cedeu imagens mas, com elas não foi possível identificar a placa do veículo.  A tragédia foi às 7h de domingo, quando um Palio branco saiu da faixa da esquerda, na rodovia, e atravessou as outras três faixas até o acostamento onde Demerval e um amigo estavam de bicicleta.  Dermê foi arremessado a uma altura de 4 metros e caiu na frente do amigo. O motorista fugiu.  A polícia suspeita que o motorista possa ter dormido no volante.  ""Há câmeras que viram e que presenciaram o acidente, existem câmeras nos pedágios, e a gente espera que essa pessoa seja encontrada, esse senhor, essa senhora seja encontrada e que responda pelo que aconteceu', diz um amigo do ciclista.  A cidade de São Paulo registrou 883 mortes resultantes de acidentes de trânsito no ano de 2017, segundo dados do Infosiga, site do governo estadual que concentra estatísticas de óbitos no trânsito. O número é 7,1% menor que o registrado no ano de 2016, quando ocorreram 950 óbitos. No entanto, a morte dos ciclistas aumentou 48% na capital no ano de 2017 – foram registradas 37 mortes.",2018-01-22,https://g1.globo.com/sp/sao-paulo/noticia/ciclista-morto-treinava-para-competicao-quando-foi-atropelado-na-anhanguera-em-osasco.ghtml
3ª Batatec é suspensa em Presidente Prudente devido à pandemia do novo coronavírus,"A 3ª Edição da Feira Tecnológica da Batata-doce (Batatec), que seria realizada no mês de junho em Presidente Prudente, está suspensa. O motivo é a pandemia do novo coronavírus.  A decisão foi tomada nesta sexta-feira (14) em uma reunião no Gabinete do Paço Municipal, onde estiveram presentes o prefeito Nelson Roberto Bugalho (PSDB), representantes da Secretaria Municipal de Desenvolvimento Econômico (Sedepp) e da Associação dos Produtores de Batata-Doce de Presidente Prudente e Região (Aprobarpp).  Segundo a Prefeitura, o evento está suspenso, mas o ‘Dia da Batata-Doce’, celebrado no dia 15 de junho, será lembrado com o ‘Dia de Campo’, previsto para agosto deste ano. No evento, haverá o pré-lançamento da 3ª Batatec, que ocorrerá em junho de 2021.  No ‘Dia de Campo’ haverá colheita das batatas, com utilização e apresentação de novos recursos tecnológicos. O evento será acompanhado pelos produtores rurais, entidades de pesquisas e empresas que participam do projeto.  De acordo com coordenador da Batatec pela Sedepp, Marcelo Costilho, Presidente Prudente é referência nacional na produção de batata-doce, inclusive na exportação. “Houve aumentou na área de plantio, com o crescimento do mercado interno, devido à qualidade dos produtos, inclusive na geração de emprego e renda”, explicou Costilho.  O organizador da Batatec ainda informou que recentemente foram doados 3.600 quilos de batata-doce para entidades sociais da cidade através da Federação das Entidades Assistenciais de Presidente Prudente (Feapp), em uma ação no Parque do Povo.  No ano passado, a Batatec atraiu um público de 35 mil visitantes no Centro de Eventos do Instituto Brasileiro do Café (IBC) e movimentou R$ 4,5 milhões em negócios.  Uma das atrações da 2ª edição da feira foi o Concurso #Receitando, em parceria com a TV Fronteira. A vencedora da competição gastronômica foi a receita de Caracol de Batata-doce, apresentada pela concorrente Franci da Luz Custodio dos Santos, de Regente Feijó.  Veja mais notícias em G1 Presidente Prudente e Região.",2020-05-15,https://g1.globo.com/sp/presidente-prudente-regiao/noticia/2020/05/15/3a-batatec-e-suspensa-em-presidente-prudente-devido-a-pandemia-do-novo-coronavirus.ghtml
"Maior competição de passistas do país acontece neste final de semana, no Rio","Às vésperas do carnaval, uma outra disputa, que não é a na Marquês de Sapucaí, vai agitar a cidade. A maior competição de passistas do país acontece de sexta-feira (2) a domingo (4), na Casa de Espanha, no Humaitá, na Zona Sul do Rio. São dois dias de competição no Brasil Samba Congress, onde competirão 24 passistas e quatro técnicos, sob o olhar atento de mais de 22 jurados, todos grandes personalidades do mundo do samba.  Passistas de diversas escolas de samba se enfrentam para mostar quem é o dono no melhor samba no pé. Na disputa, são quatro equipes com seis competidores cada, lideradas pelos professores Patrick Carvalho, coreógrafo da comissão de frente da Paraíso do Tuiuti, Rodrigo Marques, diretor artístico da companhia Carlinhos de Jesus, Gabriel Castro, diretor da ala de passistas do Império Serrano, e George Louzada, diretor da ala de passistas da Mocidade.  ""A maioria desses competidores são filhos do samba, são herdeiros de grandes sambistas e eles trazem com eles essa tradição do samba no pé, do samba sem fantasia, do samba de terreiro, do samba de morro. E essa competição tem também a missão de trazer a profissionalização pra esse segmento que defende essa bandeira da nossa cultura brasileira"", explica o instrutor Rodrigo Marques.  A equipe vencedora recebe uma premiação de R$ 7 mil e o melhor passista fatura R$ 3,5 mil. ""Mas eu acho que eles ganham muito mais que isso. O que ganham para a vida profissional deles, nesse universo do samba, é uma experiência artística muito grande"", avalia o técnico Patrick Carvalho.  ""A maioria deles também não tem o hábito de dançar coreografado. Então esse evento abre mais esse campo pro trabalho de atuação deles. Eles saem felizes, porque eles passam por dois meses de preparação, com diretor de cena, diretor de teatro, então é uma imersão mesmo"", acrescenta Rodrigo.  Além da competição, o evento conta com shows de Dudu Nobre e grupo Soul + Samba, aulas de samba no pé com mestres renomados e palestras com grandes nomes como Lucinha Nobre, porta-bandeira da Portela, Viviane Araújo, rainha de bateria do Salgueiro, Carlinhos de Jesus, coreógrafo, Marcelo Chocolate, dançarino, Carlinhos do Salgueiro, entre outros.  ""Já são mais de 300 alunos que vão participar das aulas, pessoas de toda as nacionalidades. A gente vai receber o mundo aqui para mostrar a nossa riqueza"", comemora Rodrigo.  É a primeira vez que o evento acontece no Rio de Janeiro. ""O projeto já tinha acontecido em Los Angeles e acontecer aqui no Rio, na semana do carnaval, está sendo fantástico"", diz Patrick.",2018-02-02,https://g1.globo.com/rj/rio-de-janeiro/carnaval/2018/noticia/maior-competicao-de-passistas-do-pais-acontece-neste-final-de-semana-no-rio.ghtml
'Miniaviões' voam no céu de São José em competição aeronáutica,"São José dos Campos recebe até o próximo domingo (29) a 19ª Competição de AeroDesign, que reúne estudantes de diferentes instituições. Divididos em 94 equipes, os 1,3 mil alunos de 76 universidades do Brasil e do exterior vão expor as aeronaves radiocontroladas que projetaram.  Segundo a organização, o objetivo da competição é desafiar os alunos e antecipar experiências que eles encontrarão na profissão quando estiverem no mercado de trabalho.  “Durante o projeto eles têm que exercitar trabalho em equipe, planejamento, empreendedorismo e gerir conflitos”, explicou Tarik Orra, diretor técnico da competição.  Os estudantes passaram pela etapa de elaboração dos projetos, nas próprias instituições, em que definiram as configurações e projetaram os 'miniaviões'. Os modelos serão examinados por uma banca nesta quinta-feira (26).  De sexta (27) a domingo (29), serão feitos voos, em que os aviões tem que cumprir metas, entre elas o transporte de cargas.  Para Carlos Magno, capitão da equipe Megazord Aerodesign, da Fatec de São José dos Campos, participar da competição é uma oportunidade para antecipar uma experiência do mercado de trabalho. “Colocar em prática tudo o que vimos na faculdade é algo muito bom. O nível de dificuldade é muito grande e nos desafia. Participar e ganhar nos abre muitas portas”, disse.  Para compertir, as aeronaves são divididas em três classes: micro, regular e advanced. Na categoria micro, são 25 equipes inscritas; na regular 61 equipes e na advanced oito. As aeronaves não poderão pesar mais do que 30 kg.  As competições de voo são abertas ao público, e acontecem nos dias 27, 28 e 29 de outubro, das 7h30 às 18h, no Departamento de Ciência e Tecnologia Aeroespacial (DCTA).  Os espectadores devem entrar pela Avenida Brigadeiro Faria Lima, ao lado do Memorial Aeroespacial Brasileiro, em São José dos Campos/SP.",2017-10-26,https://g1.globo.com/sp/vale-do-paraiba-regiao/noticia/miniavioes-voam-no-ceu-de-sao-jose-em-competicao-aeronautica.ghtml
Vereador entra com petição no TCM para impedir que município deixe de administrar Sambódromo,"Após o anúncio de que a prefeitura do Rio e governo do estado estão elaborando uma parceria para que o Sambódromo seja administrado pelo governo estadual, o presidente da Comissão de Justiça e Redação da Câmara de Vereadores entrou com uma petição no Tribunal de Contas do Município pra impedir a ação.  O RJ2 teve acesso ao pedido em que o vereador Thiago Ribeiro, do MDB, afirma que a lei de administração pública prevê que a doação de imóveis dependerá de autorização legislativa. Além disso, solicita a intimação da prefeitura para apresentar o termo firmado com o estado e o planejamento de benefícios pra cidade.  ""Trata-se de um bem imóvel do município, portanto, pela lei ele não pode ser alienado ou transferido para quem quer que seja sem o aval do legislativo. O prefeito já declarou que não vai arcar sequer com os custos do carnaval, então o que a cidade ganharia passando o sambódromo para o governo quando poderia fazer uma licitação e gerar mais lucros para os cofres do estado?"", indaga o vereador.  O governador do Rio de Janeiro, Wilson Witzel, disse, em entrevista ao Bom Dia Rio desta quarta-feira (17), que o Sambódromo vai trocar de mãos já para o próximo carnaval.  “Eu falei ontem à noite com o prefeito Crivella e ele concordou comigo. O município está com dificuldades de caixa, assim como o estado. Porém, aqui estamos com um pouco mais de margem de folga, apesar das dificuldades”, destacou o governador.  Segundo Witzel, trazer o Sambódromo do Rio de Janeiro para o comando do poder estadual faz parte de um programa definido por ele como “agressivo” para aumentar a renda do setor de turismo e cultura. Ele prometeu que o carnaval de 2020 será “o melhor de todos os tempos”.  A Prefeitura do Rio de Janeiro confirmou a conversa entre Marcelo Crivella e Wilson Witzel e afirmou que há a intenção de uma parceria, mas que os termos ainda estão sendo discutidos.  no início da semana, o município anunciou que não atuaria mais com serviços públicos em eventos que cobrassem ingresso, como os desfiles de carnaval./  a medida será publicada no diário oficial ainda essa semana./",2019-07-17,https://g1.globo.com/rj/rio-de-janeiro/carnaval/2020/noticia/2019/07/17/vereador-entra-com-peticao-no-tcm-para-impedir-que-municipio-deixe-de-administrar-sambodromo.ghtml
"V edição do show de Calouros será realizada no Centro de Atividades neste sábado em Orocó, PE","Neste sábado (03), às 19h30, vai ser realizada a V edição do show de Calouros, no Centro de Atividades, em Orocó, no Sertão de Pernambuco.De acordo com a Secretaria de Turismo e Desenvolvimento Econômico, o evento é uma forma de valorização da cultura popular e ainda de descobrir novos talentos.  Os interessados em participar da competição podem se inscrever através do telefone 9 9943-7043 até a hora do evento. As apresentações devem ser de música e serão avaliadas por sete jurados. Os três primeiros colocados vão ganhar troféus.  O público ainda vai poder conferir o show de cordel de Clênio Sandes.",2019-08-02,https://g1.globo.com/pe/petrolina-regiao/noticia/2019/08/02/v-edicao-do-show-de-calouros-sera-realizada-no-centro-de-atividades-neste-sabado-em-oroco-pe.ghtml
Corpo de nadador que morreu em competição em MG é velado em Jacareí,"O corpo do nadador jacareiense Adriano Bonilha Mesquita, de 48 anos, é velado nesta segunda-feira (18) em Jacareí. Ele morreu após passar mal durante uma prova de natação de quatro quilômetros de travessia em Uberlândia, no interior de Minas, no domingo (17).  De acordo com a organização da prova, o resgate percebeu que Adriano havia parado de nadar a um quilômetro da chegada e, inicialmente, acharam que o nadador teria tido um mal súbito. Ainda segundo os organizadores, todos os documentos do atleta estavam em dia e não apresentavam variação nos exames.  Segundo a equipe técnica que trabalhava com ele, Adriano era atleta da equipe master do Praia Clube há quatro anos e tinha experiência em provas longas.  O corpo chegou por volta das 9h em Jacareí e o enterro será às 15h30 no cemitério Avareí. Ele era casado e deixa três filhos.",2017-09-18,https://g1.globo.com/sp/vale-do-paraiba-regiao/noticia/corpo-de-nadador-que-morreu-em-competicao-em-mg-e-velado-em-jacarei.ghtml
StartVR: competição reúne startups em Volta Redonda ,"Começa no sábado (29), em Volta Redonda, RJ, o StartVR, primeiro evento do projeto Vale Digital, que envolve iniciativas de estímulo ao desenvolvimento tecnológico e de inovação no município.  Segundo a Secretaria Municipal de Desenvolvimento Econômico e Turismo, o objetivo é reunir representantes de startups - empresas de base tecnológica - com espírito empreendedor, em uma competição. A programação será realizada na sede da Câmara dos Dirigentes Lojistas (CDL-VR), no Aterrado e seguirá até domingo (30).  Sábado (29)  Domingo (30)",2017-04-28,https://g1.globo.com/rj/sul-do-rio-costa-verde/noticia/startvr-competicao-reune-startups-em-volta-redonda.ghtml
V Festival Canção da Transamazônica abre inscrições,"O V Festival Canção da Transamazônica (V Fecant) abre o edital para inscrições gratuitas em todo o Brasil a partir da próxima terça-feira (1º). A competição será entre os dias 14 e 16 de novembro, em Altamira, na Região do Xingu, com 24 canções inéditas concorrendo a troféus e premiações em dinheiro. O Fecant é uma das maiores competições de artistas independentes da música no Pará, que promove o intercâmbio cultural, oficinas, revelação de talentos e shows gratuitos à população altamirense, além de impulsionar o comércio e o turismo local. O show de encerramento será realizado por Fafá de Belém.  Nesta edição, o festival vai oferecer ao público quatro shows de atrações locais e o Stand Up do Epaminondas Gustavo e Adilson Alcântara, que irão intercalar a apresentação dos competidores do festival, além da mostra de artes de artistas locais. O acesso aos shows e demais atrações será realizado mediante a doação de alimentos não perecíveis que serão destinados à Associação de Pais e Amigos dos Excepcionais (APAE) de Altamira.  Mais do que promover shows, o festival é um projeto sociocultural que capacita artistas e fazedores de cultura com oficinas gratuitas de qualificação em Elaboração de Projetos e Canto Popular e também oferece roda de conversa com a participação dos artistas selecionados, além de impulsiona o turismo e o comércio de Altamira.  O V Fecant vai distribuir R$ 20 mil em prêmios, sendo: R$ 7 mil ao primeiro lugar de Melhor Canção, R$ 5 mil ao segundo lugar e R$ 3 mil ao terceiro lugar; R$ 1 mil ao Melhor Intérprete; e R$ 4 mil ao vencedor do Prêmio Átila Milhomen, destinado à melhor canção composta por artista da região da Transamazônica. As inscrições são gratuitas e ficarão abertas até o dia 1º de novembro.",2019-09-29,https://g1.globo.com/pa/para/noticia/2019/09/29/v-festival-cancao-da-transamazonica-abre-inscricoes.ghtml
Última noite classificatória do Levanta Poeira define ‘Xodó da Vila’ e ‘Explosão Nordestina’ como semifinalistas,"Um festival de cores, alegria e cultura tomou conta da arena do Levanta Poeira 2019 na última noite da fase classificatória, que aconteceu nesta quinta-feira (6). Com a definição das duas primeiras colocadas do dia, foi fechado o segundo grupo da semifinal da competição, que já tinha Balança ‘Mais’ Não Cai e Peneirou Xerém confirmadas.  Diretamente de Itaporanga D’Ajuda para o tablado do concurso, a Unidos do Arrastapé foi a primeira a se apresentar e escolheu “Povo Marcado, Povo Feliz: Sou Nordestino Sim ‘Sinhô’” como tema. A quadrilha, fundada em 1993, apresentou um espetáculo que mostrou a realidade, muitas vezes dura, do nordestino e também o orgulho que cada um sente por ser parte desse povo.  Em seguida, a Explosão Nordestina, criada em 2015, em Estância, tomou conta da arena e mostrou o tema “O Canto ao Pescador: Quem Acredita no Visível, no Invisível Haverá de Acreditar”. A junina contou a história de uma sereia que se apaixonou por um pescador e lutou para viver esse amor, a princípio, impossível. O casal contou com a ajuda da Mãe D’Água e de São João para que pudessem ficar junto.  A São Bento, única quadrilha católica do estado, nasceu em 2016 e foi a terceira da noite. Trazendo o mote “Amor e Devoção: a Junina São Bento com Casamento em Comunhão”, a agremiação mostrou um casal que tinha o sonho de receber a hóstia consagrada, mas não podia porque não havia participado da cerimônia religiosa. No decorrer da apresentação, tudo mudou e os noivos finalmente se casaram. O repertório da junina foi inteiramente composto por canções católicas.  A Xodó da Vila, que tem mais de 27 anos de história, fechou a última noite da fase classificatória com uma homenagem aos três santos do ciclo junino. Santo Antônio, São João e São Pedro foram destaque no espetáculo, que contou com três partes, cada uma dedicada a um santo específico. Eles também foram lembrados nas vestes dos quadrilheiros e também no cenário.  As quadrilhas que garantiram as últimas vagas na semifinal foram Xodó da Vila e Explosão Nordestina, que ficaram com a 1ª e 2ª colocações, respectivamente. Em terceiro lugar ficou a Unidos do Arrastapé e em quarto a São Bento.  Com a fase classificatória encerrada, confira os dias e a ordem de apresentação de cada grupo na semifinal:  Sexta-feira (7)BuscapéAsa Branca (Simão Dias)Pioneiros da RoçaUnidos em Asa Branca  Sábado (8)Peneirou XerémExplosão NordestinaBalança ‘Mais’ Não CaiXodó da Vila",2019-06-07,https://g1.globo.com/se/sergipe/noticia/2019/06/07/ultima-noite-classificatoria-do-levanta-poeira-define-xodo-da-vila-e-explosao-nordestina-como-semifinalistas.ghtml
