Título,Notícia,Data-Hora,Link
OMS pede que países 'redobrem' esforços contra pandemia de coronavírus,"O diretor-geral da Organização Mundial da Saúde (OMS), Tedros Adhanom Ghebreyesus, pediu nesta quinta-feira (12) que todos os países ""redobrem"" o comprometimento contra a pandemia de coronavírus.  ""Descrever isso como uma pandemia não significa que os países devam desistir"", disse o diretor-geral em um encontro com diplomatas em Genebra. ""A ideia de que os países devem passar da contenção para a mitigação está errada e é perigosa.""  Tedros também afirmou que, apesar de manter uma estratégia de contenção, todos os países devem ""encontrar um bom equilíbrio entre proteger a saúde, impedir perturbações econômicas e sociais e respeitar os direitos humanos"", de acordo com comentários disponibilizados pela agência.  Na quarta-feira (11), a OMS declarou a pandemia de Covid-19, doença causada pelo novo coronavírus (Sars-Cov-2).  Segundo a agência, o número de pacientes infectados, de mortes e de países atingidos deve aumentar nos próximos dias e semanas. Apesar disso, os diretores ressaltaram que a declaração não muda as orientações, e que os governos devem manter o foco na contenção da circulação do vírus.  Na prática, o termo pandemia se refere ao momento em que uma doença já está espalhada por diversos continentes com transmissão sustentada entre as pessoas.",2020-03-12,https://g1.globo.com/bemestar/coronavirus/noticia/2020/03/12/oms-pede-que-paises-redobrem-esforcos-contra-pandemia-de-coronavirus.ghtml
Paraguai confirma primeiro caso do novo coronavírus no país,"O governo do Paraguai confirmou neste sábado (7) o primeiro caso do novo coronavírus no país. A informação foi divulgada pelo Ministério da Saúde paraguaio, mas ainda não há detalhes sobre a pessoa contagiada.  ""Relato que hoje, depois do meio dia, o Laboratório Central confirmou o primeiro caso de Covid-19 no Paraguai"", disse Julio Mazzoleni, ministro da Saúde do Paraguai.  No início de fevereiro, o Paraguai havia suspendido vistos a chineses por causa do coronavíus. A medida atingiu o total de 338 pessoas e também valia para qualquer estrangeiro que tenha viajado para viajado para a China continental.  O Paraguai não mantém relações diplomáticas nem comerciais com a China. Desde 1957 as relações são mantidas com Taiwan.",2020-03-07,https://g1.globo.com/mundo/noticia/2020/03/07/paraguai-confirma-primeiro-caso-do-novo-coronavirus-no-pais.ghtml
Gols do Fantástico: jogadores manifestam preocupação com o novo coronavírus,"Por conta da preocupação com a pandemia do novo coronavírus, em quase todos os campeonatos estaduais, os jogos foram disputados com portões fechados, sem aglomeração da torcida e com arquibancadas vazias.  Ouça o podcast do Fantástico:  Ouça o podcast do Fantástico:",2020-03-16,https://g1.globo.com/fantastico/quadros/gols-do-fantastico/noticia/2020/03/15/gols-do-fantastico-jogadores-manifestam-preocupacao-com-o-novo-coronavirus.ghtml
RJ vai abrir 300 novos leitos para pacientes com coronavírus,"O Governo do Estado do Rio de Janeiro informou que colocará 300 novos leitos à disposição para pacientes graves com coronavírus. A primeira metade estará disponível dentro dos próximos 30 dias. A segunda metade ficará disponível em até dois meses.  Os leitos serão dedicados - estarão disponíveis apenas para pacientes com complicações mais graves provocadas pelo coronavírus.  Segundo a Secretaria de Estado de Saúde, essas vagas serão criadas por meio de uma série de estratégias, como a reabertura de unidades fechadas ou a criação de hospitais de campanha - estruturas temporárias voltadas ao tratamento dos doentes.  O aumento do número de casos de coronavírus ocorre acontece em um momento no qual a rede estadual de saúde registra queda do número de leitos: segundo o Sistema Único de Saúde (SUS), em 2014 havia 3.771 leitos de internação – agora, são 2.959. Ou seja, uma diminuição de 21,5% nos últimos seis anos.  Segundo dados do SUS sobre a situação de vagas no Rio, no Hospital Estadual Getúlio Vargas, por exemplo, existem 46 leitos de UTI – 40 estariam ocupados e seis fechados.  Na noite de quinta-feira (12), o secretário de Estado de Saúde, Edmar Santos, falou sobre o nível de ocupação e a importância da abertura de novos leitos.  ""O importante neste momento é saber quantos leitos novos iremos abrir em proporção ao número de casos que vão surgir"".",2020-03-13,https://g1.globo.com/rj/rio-de-janeiro/noticia/2020/03/13/rj-vai-abrir-300-novos-leitos-para-pacientes-com-coronavirus.ghtml
Coronavírus: número de casos suspeitos chega a 46 em SC,"O número de casos suspeitos de coronavírus em Santa Catarina chegou a 46, segundo divulgado pelo Ministério da Saúde na tarde desta quarta-feira (4). A Secretaria de Estado da Saúde informou que, com exceção da Serra, as demais regiões catarinenses têm casos suspeitos (veja abaixo).  Em todo o Brasil, foram confirmados três casos e um aguarda contraprova. Há outros 531 casos suspeitos da doença em todo o país e 315 foram descartados.  As cidades com casos de coronavírus são:  A secretaria informou ainda que, por causa de uma inconsistência na plataforma de divulgação do ministério, um caso suspeito foi divulgado na terça (3) como sendo da cidade de Canelinha, no Norte catarinense. Na verdade, o paciente é de Canela, no Rio Grande do Sul, e que foi atendido em São José, na Grande Florianópolis.  Quatro casos suspeitos foram descartados no estado.  O governo federal afirma que a principal estratégia é a prevenção, sobretudo com cuidados com a higiene: lavar as mãos é a dica recorrente entre os especialistas.  Veja mais notícias do estado no G1 SC",2020-03-04,https://g1.globo.com/sc/santa-catarina/noticia/2020/03/04/coronavirus-numero-de-casos-suspeitos-chega-a-46-em-sc.ghtml
"Escolas se preparam para combater contágio de coronavírus, em BH","Minas Gerais tem um caso de coronavírus confirmado e investiga outros 213 casos suspeitos, segundo último balanço da Secretaria de Estado de Saúde. De olho na possibilidade de surto no estado, as Secretarias Estaduais de Saúde e de Educação elaboraram uma cartilha com cuidados e orientações sobre o COVID-19.  No bairro Pompeia, na Região Leste da capital mineira, os alunos de uma escola particular estão sendo conscientizados sobre como evitar o contágio da doença. Há cartazes lembrando os cuidados e frascos de álcool gel por toda parte, inclusive nas salas de aula.  “É um assunto que tem sido tratado pelos professores da área de ciências da natureza, química e biologia. E também pela equipe de gestão da escola. Então, nós vice-diretores, coordenadores temos ido até a sala para falar com os alunos sobre essas medidas de prevenção mesmo. Ações higiênicas na prevenção desse vírus“, disse a vice-diretora Valéria Silveira.  O estudante Victor Cruz Ferreira, de 15 anos, disse que já notou mudança de comportamento das pessoas. “Eu tenho percebido várias pessoas não se cumprimentando pelas mãos, espirrando dentro da blusa ou usando o antebraço”, falou.  O último balanço da Secretaria de Estado de Saúde aponta que já são 243 casos notificados. Vinte e nove não deram positivo para a doença e foram descartados. Outros 213 seguem em investigação.  O caso confirmado é de uma mulher, de 47 anos, que mora em Divinópolis, na Região Centro- Oeste do estado. Ela chegou da Itália, país que enfrenta o pior surto de coronavírus da Europa.",2020-03-11,https://g1.globo.com/mg/minas-gerais/noticia/2020/03/11/escolas-se-preparam-para-combater-contagio-de-coronavirus-em-bh.ghtml
Coronavírus: organização adia data do 2º Pedala São Carlos,"Por conta da epidemia do novo coronavírus no país, a organização do 2º Pedala São Carlos (SP) decidiu nesta segunda-feira (16) adiar a data do evento que estava marcado para domingo (29).  O passeio ciclístico, que no ano passado reuniu mais de mil ciclistas de 30 cidades da região, será realizado em uma nova data ainda a ser definida.  Segundo o ciclista Everson José Padilha, um dos organizadores do evento, o objetivo da decisão é evitar aglomeração de pessoas e a propagação do vírus.  A Vigilância Epidemiológica de São Carlos apura até o momento quatro casos suspeitos da doença. Outros quatro foram descartados. Até esta segunda-feira, o estado de São Paulo soma 136 casos confirmados da doença, 68% de todos os casos no país.  As inscrições para o evento, que vai sortear 25 bikes, continuam pela internet e também em várias bicicletarias da cidade.  O valor é de R$ 20 mais 1kg de alimento não perecível. O dinheiro arrecadado será doado para a Santa Casa e os mantimentos para o Fundo Municipal de Solidariedade.  A Santa Casa de São Carlos lançou o Disque Coronavírus, com o objetivo de tirar dúvidas de moradores sobre a doença. Os esclarecimentos podem ser feitos das 7h às 16h pelo número (16) 3509-1234.  A Prefeitura de São Carlos anunciou a suspensão gradativa das aulas da rede municipal. A Universidade Federal de São Carlos (UFSCar) suspendeu as aulas nos quatro campi até 29 de março.  O Instituto Federal de São Paulo (IFSP) também anunciou que as aulas estão suspensas a partir desta segunda. Já a Universidade de São Paulo (USP) e a Universidade Estadual Paulista (Unesp) anunciaram que vão suspender as aulas a partir desta terça-feira (17).  Em Araraquara, a prefeitura traçou um plano de ação estratégico para enfrentamento do coronavírus, mas ainda não adotou medidas de suspensão de aulas na rede municipal.  Veja mais notícias da região no G1 São Carlos e Araraquara.",2020-03-16,https://g1.globo.com/sp/sao-carlos-regiao/noticia/2020/03/16/coronavirus-organizacao-adia-data-do-2o-pedala-sao-carlos.ghtml
Santa Casa de Sorocaba controla visitas como prevenção ao coronavírus,"Como uma forma de prevenção ao coronavírus, a Irmandade da Santa Casa de Misericórdia de Sorocaba (SP) decidiu controlar o acesso de visitas a pacientes na unidade de saúde a partir desta sexta-feira (13).  A medida também é válida para a Unidade Pré-Hospitalar (UPH) Leste, administrada pela Irmandade, que realizada cerca de 12 mil atendimentos por mês. A Santa Casa realiza por mês cerca de 15 mil atendimentos.  Entre as diretrizes adotadas, o tempo de visitação também será reduzido. Para diminuir o número de pessoas dentro do hospital, quase 500 estagiários de diversos setores serão suspensos temporariamente.  A Irmandade afirma que os profissionais de saúde foram treinados para o momento em relação aos atendimentos do covid-19. O número de voluntários e visitas religiosas também será reduzido.  O Comitê de Enfrentamento a coronavírus de Jundiaí (SP) pretende tornar estado de atenção à doença na cidade. O município ainda não tem casos confirmados da doença, porém pelo menos 18 pessoas aguardam o resultado de exames.  O anúncio foi feito durante uma coletiva realizada na Prefeitura de Jundiaí, nesta sexta-feira (13), que informou novas medidas de prevenção à doença.  A reunião contou com a presença do prefeito, Luiz Fernando Machado, gestores da administração municipal, além de representantes de hospitais públicos e privados.  Entre os anúncios feitos pelo comitê, o objetivo é padronizar o atendimento aos pacientes, tanto em hospitais públicos como privados. O grupo pretende se reunir a cada dois ou três dias para acompanhamento.  Também serão feitas campanhas para divulgar como está a situação do vírus na cidade. O prefeito anunciou ainda que, caso haja a confirmação de casos, a prefeitura irá solicitar recursos junto ao Estado para o atendimento usando leitos de UTI no hospital regional.  Veja mais notícias da região no G1 Sorocaba e Jundiaí",2020-03-13,https://g1.globo.com/sp/sorocaba-jundiai/noticia/2020/03/13/santa-casa-de-sorocaba-controla-visitas-como-prevencao-ao-coronavirus.ghtml
Governo do Ceará cria comitê para enfrentamento do coronavírus,"O governador do Ceará, Camilo Santana (PT), assinou decreto nesta sexta-feira (13) instituindo um comitê estadual de enfrentamento à pandemia de coronavírus. Até esta sexta-feira, o Ceará tinha 37 casos suspeitos da doença.  A comissão será presidida pelo secretário da Saúde do estado, Carlos Roberto Martins, o Dr. Cabeto, e contará com representantes dos poderes Executivo, Legislativo e Judiciário, além de membros de instituições como a Universidade Federal do Ceará (UFC), Ministério Público Federal (MPF), Ministério Público do Ceará (MPCE), Federação das Indústrias do Estado do Ceará (Fiec) e da Câmara de Dirigentes Lojistas de Fortaleza (CDL).  O comitê terá reuniões permanentes para acompanhar a situação e eventual evolução da disseminação do vírus, bem como para traçar estratégias de prevenção e de tratamento contra a doença.  O Governo do Estado liberou R$ 45 milhões para a Secretaria da Saúde do Ceará (Sesa) implementar medidas necessárias de controle contra o coronavírus no estado. A informação foi divulgada pelo governador Camilo Santana, em sua página no Facebook, nesta quinta-feira (12). O estado não tem casos confirmados da Covid-19, doença causada pelo coronavírus, de acordo com a Sesa.  Nove medidas de prevenção e tratamento de eventuais casos foram estabelecidas pelo governo. São elas:  Entre as unidades de saúde preparadas para atender os possíveis casos, cinco delas são hospitais de Fortaleza, três hospitais regionais e sete Unidades de Pronto Atendimento (UPA). O governador não divulgou quais são os equipamentos.  Parte das medidas já havia sido anunciada no plano de contingência da Sesa, divulgado no último mês de fevereiro, para enfrentamento da doença. O documento segue as recomendações do Ministério da Saúde, com diretrizes que contemplam logística de diagnóstico, infraestrutura de unidades e a proteção dos trabalhadores.  O secretário da Saúde do Ceará, Carlos Roberto Martins, o Dr. Cabeto, disse nesta quinta-feira (12), que como o Estado não está em fase de transmissão da doença não há não há indicação para suspensão de eventos nem fechamento de instituições.  Nesta quarta-feira (11), a Organização Mundial de Saúde (OMS) declarou a pandemia de Covid-19. O órgão alertou que o número de pacientes infectados, de mortes e de países atingidos deve aumentar nos próximos dias e semanas.  O termo pandemia se refere ao momento em que uma doença já está espalhada por diversos continentes com transmissão sustentada entre as pessoas. ""A declaração de uma pandemia não é como a de uma emergência internacional - é uma caracterização ou descrição de uma situação, não é uma mudança na situação. (...) Não é hora para os países seguirem apenas para a mitigação"", disse Michael Ryan, diretor-executivo do programa de emergências da OMS.",2020-03-13,https://g1.globo.com/ce/ceara/noticia/2020/03/13/governo-do-ceara-cria-comite-para-enfrentamento-do-coronavirus.ghtml
Expogrande e Tecnofam são adiadas por conta do coronavírus,"A 82ª edição da Exposição Agropecuária e Industrial de Campo Grande (Expogrande) e a Tecnologias e Conhecimento para a Agricultura Familiar (Tecnofam) foram adiadas por conta da proliferação do novo coronavírus, informaram os organizadores. A Secretaria de Estado de Saúde (SES) confirmou dois casos da doença em Mato Grosso do Sul, no Brasil já são mais de 230.  A Expogrande ocorreria em Campo Grande entre os dias 26 de março e 26 de abril e a Tecnofam entre 9 e 12 de abril, em Dourados. A Embrapa, que organiza a Tecnofam, disse que o evento foi suspendo por tempo indeterminado. O chefe geral da Embrapa Agropecuária Oeste, Harley Nonato de Oliveira, explicou que se trata de uma medida de proteção para enfrentamento da emergência de saúde pública de importância internacional decorrente do coronavírus (COVID-19).  Já a Associação dos Criadores de Mato Grosso do Sul (Acrissul), que organiza a Expogrande, afirmou que o coronavírus avança em proporções alarmantes e causa impacto na economia. E que o Ministério da Saúde emitiu um comunicado recomendando para que se evite aglomeração em locais públicos. A nota também cita o decreto da prefeitura de Campo Grande que proíbe reuniões com mais de 100 pessoas.  A Acrissul (Associação dos Criadores de Mato Grosso do Sul), entidade sem fins lucrativo e representativa dos produtores rurais, vem a público através desta Nota Oficial manifestar as seguintes considerações e no final comunicar:  1) É público e notório que o coronavírus (COVID-19) avança em proporções alarmantes por todo o mundo, atingindo todos os continentes indistintamente, causando profundos impactos na economia global;   2) O Brasil conta hoje com 200 casos confirmados, em todos os estados do País, com pelo menos dois estados registrando transmissão comunitária, quando não há a origem da contaminação;   3) O Ministério da Saúde emitiu uma série de recomendações, entre elas a de evitar a presença em locais com grandes aglomerações de pessoas, sendo que tais orientações deverão ser adaptadas pelos gestores estaduais e municipais, de acordo com a realidade local;   4) A Prefeitura de Campo Grande já adotou medidas para evitar o risco de transmissão, suspendendo aulas na rede municipal e os eventos de massa – governamentais, esportivos, artísticos, culturais, políticos, científicos, comerciais e religiosos e outros com concentração acima de 100 pessoas também devem ser suspensos ou adiados;   POSTO ISTO, a Acrissul resolve ADIAR a realização da 82ª Expogrande - Exposição Agropecuária e Industrial de Campo Grande, que aconteceria entre os dias 26 de março e 26 de abril, por entender também que este período é que será alcançado pelo pico do avanço do coronavírus.   Fica, portanto, adiada a 82ª Expogrande por um período de 60 (sessenta) a 70 (setenta dias), ou até que seja afastado definitivamente o risco de contaminação pelo coronavírus em eventos de grande concentração de público, como é o caso desta feira agropecuária.",2020-03-16,https://g1.globo.com/ms/mato-grosso-do-sul/noticia/2020/03/16/expogrande-e-feira-de-tecnologia-em-ms-sao-adiadas-por-conta-do-coronavirus.ghtml
Coronavírus: Poá confirma suspensão de aulas e eventos,"O prefeito de Poá, Gian Lopes, se reuniu com o secretariado nesta segunda-feira (16) para traçar medidas de enfrentamento ao novo coronavírus. O chefe do executivo decidiu pela interrupção gradual das aulas na Rede Municipal de Ensino, o cancelamento de eventos públicos, a suspensão das férias de funcionários da Saúde e da Segurança, entre outras ações.  As aulas em toda nas creches e escolas serão gradualmente suspensas a partir desta terça-feira (17) e os pais que puderem já devem deixar seus filhos em casa. As faltas serão abonadas e não haverá prejuízo do conteúdo. A suspensão total ocorre a partir da próxima segunda-feira (23).  Também serão suspensas todas as aulas esportivas e atividades recreativas em espaços públicos, como no caso do Cantinho da Melhor Idade. Pessoas idosas e portadoras de doenças crônicas são os grupos mais suscetíveis ao desenvolvimento de quadros respiratórios graves e resultados fatais para o novo Coronavírus.  Alguns eventos já haviam sido previamente cancelados, entre eles: A atividade que aconteceria na sexta-feira (13), com uma ação preventiva na Avenida Antônio Massa com praticantes de caminhada e corrida e a capacitação do projeto “Ela Pode”, que seria realizada no sábado (14), no Cantinho da Melhor Idade.  A ação da quarta-feira (18), na Praça da Bíblia, em celebração ao Dia Internacional do Consumidor, também está cancelada.  Ainda como informou o prefeito Gian Lopes, será cancelada a agenda festiva em comemoração ao aniversário de 71 anos de emancipação político-administrativa de Poá.  Não há razão para pânico e reforçamos a importância de ações preventivas para evitar o alastramento da doença.  Veja o que foi definido nas reuniões",2020-03-17,https://g1.globo.com/sp/mogi-das-cruzes-suzano/noticia/2020/03/16/coronavirus-poa-confirma-suspensao-de-aulas-e-eventos.ghtml
Secretaria descarta 17 casos suspeitos de coronavírus em MS ,"A Secretaria de Estado de Saúde de Mato Grosso do Sul (SES) divulgou nesta quinta-feira (5) um novo boletim dos casos suspeitos do novo coronavírus. Cinco casos ainda estão sendo analisados, e 17 já foram descartados.  Todos os suspeitos da doença são residentes de Campo Grande. Quatro deles viajaram para a Itália e um para a Coreia do Sul.  No boletim divulgado na última terça-feira (3), 21 casos estavam sendo examinados, segundo a SES. De acordo com o Ministério da Saúde, eram 6 em observação em Mato Grosso do Sul.",2020-03-05,https://g1.globo.com/ms/mato-grosso-do-sul/noticia/2020/03/05/secretaria-descarta-17-casos-suspeitos-de-coronavirus-em-ms.ghtml
Diocese de São José divulga cartilha com orientações sobre coronavírus,"A Diocese de São José dos Campos divulgou nesta terça-feira (4) uma cartilha com orientações de prevenção ao coronavírus (Covid-19). No documento, são listadas dicas gerais de higiene e é informado que haverá mudanças na forma do receber a hóstia e rezar durante as missas (veja abaixo).  A cartilha explica que no ato da comunhão, os fiéis devem receber a hóstia na mão e não na boca, como anteriormente e pede que durante a oração do Pai Nosso, o público não dê as mãos e não tenha contato com as pessoas ao redor. Medidas semelhantes foram adotadas em Taubaté.  A cartilha ainda pede que os fiéis façam a higienização correta das mãos ao lavá-las e também utilize álcool gel.  O bispo diocesano Dom José Valmor César Teixeira assinou um decreto religioso que explica que as medidas devem ser seguidas em todas as cerimônias religiosas por tempo indeterminado.  O Ministério da Saúde divulgou que há três casos positivos de coronavírus no Brasil, todos em São Paulo.",2020-03-05,https://g1.globo.com/sp/vale-do-paraiba-regiao/noticia/2020/03/05/diocese-de-sao-jose-divulga-cartilha-com-orientacoes-sobre-coronavirus.ghtml
Estado monitora caso suspeito de coronavírus em Campinas,"O governo do estado confirmou nesta sexta-feira (14) que monitora um caso suspeito do novo coronavírus (Covid-19) em Campinas (SP). De acordo com a Secretaria da Saúde, trata-se de um adulto de 33 anos que está em isolamento domiciliar e tem histórico de viagem a Xangai, na China.  Em nota, a pasta informou que o homem está orientado sobre a necessidade de cuidados como hidratação e permanência em casa, bem como evitar contatos com parentes e amigos. Ele foi atendido por um hospital particular do município e amostras colhidas serão analisadas pelo Instituto Adolfo Lutz.  ""Seus familiares estão orientados com relação às medidas necessárias para se prevenirem, como uso de máscaras, higienização das mãos e não compartilhamento de objetos de uso pessoal"", diz texto.  Não há casos confirmados da doença no Brasil e outros três registros suspeitos foram descartados no estado de São Paulo nesta tarde - dois na capital paulista e um em Porto Feliz.  Em todo Brasil, outros três casos são considerados suspeitos, de acordo com o Ministério da Saúde. Um deles é monitorado no Paraná, e dois no Rio Grande do Sul.  Em nota, a administração municipal destacou que adotou estratégias para o controle e prevenção recomendadas pelo Ministério e pela Organização Mundial de Saúde. ""Foi realizado, inclusive, treinamento sobre a doença para hospitais públicos e privados e multinacionais com profissionais que viajam frequentemente para a China"", diz texto do Executivo.  Antes do boletim desta sexta-feira, três casos monitorados na região foram descartados: dois em Paulínia e um em Americana.  Veja mais notícias da região no G1 Campinas.",2020-02-14,https://g1.globo.com/sp/campinas-regiao/noticia/2020/02/14/estado-monitora-caso-suspeito-de-coronavirus-em-campinas.ghtml
Ministério da Saúde desmente notícias falsas sobre o novo coronavírus,"Os casos do novo coronavírus, conhecido como Covid-19, têm causado apreensão mundial. Após mortes na China e em outros países, várias mensagens têm sido disseminadas na web.  O maior propagador de fake news sobre o novo coronavírus tem sido o WhatsApp. 85% dos vídeos, textos e fotos que chegam ao Ministério de Saúde pelo aplicativo de mensagens eram notícias falsas.  O trabalho para conter a disseminação das fake news tem que ser rápido. A mensagem primeiro é enviada para especialistas da área de saúde. Quando a notícia é falsa, ganha um selo de alerta na cor vermelha, já quando é correta, o selo verde. Você pode conferir o que é fato ou fake no site do Ministério da Saúde.  A equipe do Fato ou Fake do G1 verifica o que é verdade e o que é boato em postagens que têm rolado sobre o assunto. Acesse aqui.",2020-02-28,https://g1.globo.com/jornal-hoje/noticia/2020/02/28/ministerio-da-saude-desmente-noticias-falsas-sobre-o-novo-coronavirus.ghtml
Diocese de Jundiaí adota medidas contra coronavírus em celebrações,"A diocese de Jundiaí (SP) adotou medidas de segurança para evitar a contaminação por coronavírus durante as celebrações.  Essas mudanças foram estabelecidas pelo bispo diocesano Dom Vicente Costa para todas as paróquias do município.  De acordo com o comunicado, abraços e apertos de mão devem ser evitados durante as missas. Já a comunhão deverá ser entregue na mão dos fiéis e não na boca, como era feito.  A Diocese de Jundiaí tem 66 paróquias em 11 cidades da região.  Na Câmara dos Vereadores de Sorocaba (SP), as sessões solenes e audiências públicas ficam suspensas a partir desta sexta-feira (13).  A medida da Mesa Diretora é uma prevenção ao coronavírus e foi tomada para evitar aglomeração de pessoas.  Veja mais notícias da região no G1 Sorocaba e Jundiaí",2020-03-12,https://g1.globo.com/sp/sorocaba-jundiai/noticia/2020/03/12/diocese-de-jundiai-adota-medidas-contra-coronavirus-em-celebracoes.ghtml
Coronavírus: Ministério da Saúde estuda ampliar monitoramento de passageiros ,"O Ministério da Saúde estuda ampliar o número de passageiros que podem ser monitorados por suspeita de coronavírus. Hoje, apenas as pessoas que vêm de países que estão na lista de alerta de viajantes e apresentam ao menos dois sintomas estão sendo avaliados.  A ideia é ampliar o monitoramento para quem vier de qualquer país. Dessa forma, os sintomas passariam a ser o critério, não a origem ou o destino do passageiro.  A informação foi confirmada pelo Ministério da Saúde, que diz estar avaliando o desenvolvimento da doença na Europa e nas Américas.  A lista de países já vem aumentando gradativamente e, até a última atualização desta reportagem, incluía 27 (leia a lista completa mais abaixo). Em razão disso, o governo está analisando a possibilidade de avaliar a situação de passageiros independentemente de onde venham.  Apesar das possíveis mudanças, as medidas que podem ser tomadas pelas população continuam as mesmas. A Fiocruz, laboratório de referência para o ministério, alerta que não adianta correr aos pronto-socorros.",2020-03-04,https://g1.globo.com/bemestar/coronavirus/noticia/2020/03/04/coronavirus-ministerio-da-saude-estuda-ampliar-monitoramento-de-passageiros.ghtml
Santa Cruz do Rio Pardo confirma primeiro caso de coronavírus,"A prefeitura de Santa Cruz do Rio Pardo (SP) divulgou no domingo (6) o primeiro caso confirmado de coronavírus no município.  Trata-se um homem de 35 anos que testou positivo para Covid-19 e foi internado na Unidade de Terapia Intensiva (UTI) da Santa Casa de Santa Cruz do Rio Pardo.  Ele respira com ajuda de aparelhos e a Secretaria de Saúde do município segue monitorando o estado de saúde do paciente.  Ao todo, o centro-oeste paulista contabiliza 27 casos confirmados de coronavírus e quase 800 casos suspeitos até as 7h50 desta segunda-feira (6).  O primeiro caso oficialmente confirmado na região foi em Lençóis Paulista, no domingo (29). O paciente é um homem de 49 anos, que foi internado no Hospital Nossa Senhora da Piedade.  Na segunda-feira (30), foi a vez da prefeitura de Pirajuí divulgar o primeiro caso positivo de coronavírus. Trata-se de um homem de 49 anos que, segundo a Secretaria Municipal da Saúde, voltou de um cruzeiro pelo Brasil. Ele foi internado em um hospital particular em Bauru.  Os primeiros casos confirmados de coronavírus em Bauru também foram divulgados na segunda-feira (30). Um deles é um homem de 51 anos, que foi internado em um hospital particular de Bauru e o outro é um homem de 31 anos, que não apresentou sintomas graves e já está fora do período de transmissão.  Na quarta-feira (1º), Bauru divulgou o terceiro caso e, no sábado, confirmou a primeira morte por Covid-19 no município. O homem de 79 anos tinha hipertensão arterial sistêmica e morreu na quinta-feira (1). Ao todo, Bauru soma 6 casos confirmados, sendo um óbito.  Em Marília, o primeiro caso confirmado foi divulgado na terça-feira (31).Trata-se de um homem de 53 anos que mora na cidade, mas trabalha em São Paulo.  Já na sexta-feira (6), a cidade confirmou a primeira morte por Covid-19, de um idoso de 83 anos que tinha diabetes, cardiopatia e insuficiência renal crônica. Com isso, Marília tem duas confirmações de coronavírus, sendo um óbito.  Promissão confirmou o primeiro caso na quarta-feira (1º). Trata-se de um idoso que está internado em um hospital de Piracicaba, e o estado de saúde é estável.  Ainda na quarta-feira (1º), Agudos também divulgou a primeira confirmação de coronavírus. O paciente é um homem de 76 anos que está hospitalizado na UTI de um hospital particular de Bauru.  Na quinta-feira (2), a prefeitura de Jaú confirmou o primeiro caso, em uma mulher de 39 anos que viajou por vários países da Europa. Ela permanece em isolamento e o estado de saúde é estável. A prefeitura decretou estado de calamidade pública no município.  A cidade de Botucatu começou a confirmar os casos na quinta-feira (2), com testes em massa realizados pelo hemocentro do Hospital das Clínicas (HC) e credenciados pelo Adolfo Lutz.  Na primeira leva, três pacientes testaram positivo para Covid-19. Na sexta-feira (3), o boletim do hospital já contabilizava 7 casos confirmados de coronavírus e, na segunda (6), o município tinha 8 confirmações.  Em Assis, um caso confirmado foi divulgado na sexta-feira (3). Segundo a prefeitura, o paciente é morador de Assis e está internado em um hospital particular de São Paulo. O exame foi realizado pelo instituto Adolfo Lutz.  A prefeitura de São Manuel também confirmou o primeiro caso na sexta-feira (3). A pessoa foi internada na UTI do Hospital das Clínicas (HC) de Botucatu, onde o teste foi feito e confirmado. Lins também divulgou a primeira confirmação.   Ourinhos confirmou o primeiro caso de coronavírus no domingo (5). O paciente é um homem de 76 anos, portador de Diabetes Melittus.  Em Bariri, um homem de 37 anos testou positivo para Covid-19 e foi transferido para a UTI do Hospital Estadual de Bauru. O diagnóstico foi feito através de exame feito em laboratório particular, mas a prefeitura aguarda a contraprova do Adolfo Lutz.  Veja mais notícias da região no G1 Bauru e Marília",2020-04-06,https://g1.globo.com/sp/bauru-marilia/noticia/2020/04/06/santa-cruz-do-rio-pardo-confirma-primeiro-caso-de-coronavirus.ghtml
