Título,Notícia,Data,Link
"Fogo destrói área de vegetação equivalente a três campos de futebol em Petrópolis, RJ, nesta quinta","O fogo destruiu uma área de vegetação equivalente a três campos de futebol em Petrópolis, na Região Serrana do Rio, na tarde desta quinta-feira (4).  O incêndio atingiu a localidade de Madame Machado, em Itaipava. Segundo os militares, foram usados abafadores para conter as chamas.  Quatro militares participaram do combate ao fogo que durou pouco mais de seis horas.  Ainda não há informações sobre o que provocou o incêndio na região.  Veja outras notícias da região no G1 Região Serrana.",2019-07-04,https://g1.globo.com/rj/regiao-serrana/noticia/2019/07/04/fogo-atinge-area-de-vegetacao-em-petropolis-rj-nesta-quinta.ghtml
Jogador profissional de futebol é preso em operação policial em Bento Gonçalves,"Um jogador profissional de futebol está entre os nove presos pela Polícia Civil em uma operação realizada na tarde desta sexta-feira (17) em Bento Gonçalves, na Serra do Rio Grande do Sul. Assim como os demais, o jovem de 23 anos é suspeito de tráfico de drogas e associação ao tráfico.  A ação foi realizada nos bairros Conceição, Tancredo Neves e Progresso, onde foram cumpridos dez mandados de busca e apreensão. Foram recolhidas drogas, munição, balanças de precisão e uma quantia em dinheiro.  A delegada Maria Isabel Zerman, responsável pela operação, afirma que o objetivo foi combater o tráfico na cidade. Ela não informou detalhes sobre as atividades dos suspeitos.  Anderson Zanella, presidente do Esportivo, clube onde joga o suspeito, diz que não estava na cidade quando soube da notícia, e que só tomará providências após se informar mais sobre o caso. Ele participava da eleição da nova direção da Federação Gaúcha de Futebol (FGF), em Porto Alegre.  ""Recebemos esse tipo de notícia com muita tristeza. Como estou fora de Bento Gonçalves, estou retornando nesse momento, não tenho como tomar qualquer tipo de providência sem total conhecimento dos fatos"", declarou, acrescentando que o clube não tem responsabilidade sobre atividades dos atletas em horários de folga.  No último dia 12, o Esportivo obteve o acesso à primeira divisão do Campeonato Gaúcho, após chegar à final da Divisão de Acesso. ""Neste momento feliz do clube, ficamos tristes"", desabafa Zanella.",2019-05-17,https://g1.globo.com/rs/rio-grande-do-sul/noticia/2019/05/17/jogador-profissional-de-futebol-e-preso-em-operacao-policial-em-bento-goncalves.ghtml
Sesc de Birigui oferece atividades olímpicas e paralímpicas gratuitas,"O Sesc de Birigui (SP) promove durante os meses de janeiro e fevereiro o Sesc Verão, que oferece diversas atividades olímpicas e paralímpicas gratuitas para os moradores da cidade.  Serão oferecidas atividades como hóquei, futebol, caratê, tiro com arco, tênis de mesa, canoagem, yoga, aikido, dança de salão, escalada, jogo de arco e flecha e corrida. (Confira a programação completa.)  Para participar das atividades, os interessados devem apenas chegar no horário de cada atividade. Para fazer yoga, práticas corporais e oficina para confecção de tacos para hóquei sobre grama, os interessados devem chegar com uma hora de antecedência.  Todas as atividades são gratuitas e acontecem na unidade do Sesc que fica na rua Manoel Domingos Ventura.  Veja mais notícias da região em G1 Rio Preto e Araçatuba",2020-01-10,https://g1.globo.com/sp/sao-jose-do-rio-preto-aracatuba/noticia/2020/01/10/sesc-de-birigui-oferece-atividades-olimpicas-e-paralimpicas-gratuitas.ghtml
"Corpo de estudante assassinado em Paraisópolis, na Zona Sul de SP, é enterrado","O corpo do estudante Mateus Gomes de Oliveira, de 17 anos, encontrado no último domingo (15) em Paraisópolis, na Zona Sul de São Paulo, foi enterrado na manhã desta segunda-feira (16) no Cemitério Jardim da Paz, em Embu das Artes. A cerimônia foi marcada por homenagens de parentes e amigos.  O irmão da vítima, um analista de 27 anos, compareceu à delegacia na madrugada de domingo informando que o rapaz havia sido visto pela última vez em um local conhecido como “Baile do Bega”, em Paraisópolis.  Segundo a Secretaria da Segurança Pública, ele foi encontrado morto na Rua Coronel Francisco de Oliveira Simões, Vila Andrade, Zona Oeste da cidade, após ser sequestrado na noite de sábado (14).  Mateus concluiu o Ensino Médio como aluno bolsista no Colégio Visconde de Porto Seguro e frequentava a comunidade de Paraisópolis para visitar amigos que estudaram com ele. Os familiares acreditam que ele foi até lá para assistir a um jogo, já que evitava jogar por ter extraído um dente recentemente. Lá ele teria comido um pastel com um amigo e sumiu após ser colocado dentro de um carro branco por dois homens.  Há duas semanas, o rapaz começou o curso de Administração de Empresas como bolsista na Universidade Presbiteriana Mackenzie. Após a confirmação do óbito, a família soube que o menino carente do Jardim Irene também passou no vestibular da Unifesp.  Ele trabalhou como jovem aprendiz em uma grande empresa de papel e tinha também negócio próprio. Revendia camisas de times e tênis importados, empreendimento que divulgava em suas redes sociais.  “A gente só quer entender o que aconteceu. Ele era trabalhador e estudioso. Não faz sentido uma maldade dessas”, disse Maria Estelita, tia da vítima.  Amigos relataram ao G1 que Mateus era um menino trabalhador, estudioso, e estão muito abalados com o crime.  ""Ele não devia nada, não tinha nenhuma briga. (...) Todo mundo sabe quem é o Mateus. Moleque que acreditava no sonho. Ele trampava [trabalhava] cedo, saída do Capão, depois ia para o Mackenzie, ainda vendia camisa em casa para ganhar mais uma renda para a família"". ""A gente não pode deixar que a vida seja tratada dessa maneira"", disse um dos amigos de Mateus ao G1 por telefone.  O caso foi registrado pelo 89º DP e é investigado por meio de inquérito policial pelo DHPP. A Rede de Proteção Contra o Genocídio acompanha as investigações.",2020-03-16,https://g1.globo.com/sp/sao-paulo/noticia/2020/03/16/corpo-de-estudante-assassinado-em-paraisopolis-na-zona-sul-de-sp-e-enterrado.ghtml
"Homem é morto a tiros após torneio de futebol em área rural de Linhares, ES","Um homem de 26 anos foi morto a tiros na noite deste domingo (20), no distrito de Rio Quartel de Cima, em Linhares, no Norte do Espírito Santo. A Polícia Civil informou que o suspeito do crime ainda não foi identificado.  De acordo com a polícia, o crime aconteceu após um torneio de futebol. A vítima, identificada como Iago Oliveira dos Santos, estava em um bar quando foi atingida pelos disparos. Segundo moradores, uma festa acontecia no local no momento do crime.  ""Me contaram que o rapaz chegou por trás do outro, que estava no balcão da venda comprando cigarro. Na hora que ele estava comprando cigarro, o homem foi em casa, pegou a arma, chegou por trás dele, encostou a arma no rosto dele e falou assim: 'É isso aqui que você quer'. Aí ele pegou e atirou no rapaz"", contou uma moradores, que preferiu não se identificar.  A polícia informou que, mesmo depois de ser baleado, a vítima conseguiu correr para dentro de uma plantação de café para tentar se esconder. O homem foi encontrado morto depois por moradores. O atirador fugiu do local.  ""Nunca tinha acontecido isso. Aqui sempre foi lugar para famílias, mas infelizmente sempre tem alguém para estragar tudo"", lamentou uma testemunha.  A perícia da Polícia Civil esteve no local e o caso está sendo investigado. O corpo da vítima foi encaminhado para o Instituto Médico Legal (IML) de Linhares.",2019-05-20,https://g1.globo.com/es/espirito-santo/noticia/2019/05/20/homem-e-morto-a-tiros-apos-torneio-de-futebol-em-area-rural-de-linhares-es.ghtml
Adolescente é esfaqueado durante briga por causa de futebol em escola de Goiânia,"Um adolescente de 16 anos foi esfaqueado pelo colega, de 17, dentro da Escola Municipal Abraão Rassi, na Vila Canaã, em Goiânia. A Guarda Civil Metropolitana (GCM) disse que foi chamada pela administração do colégio e levou o autor para a Central de Flagrantes, onde ele foi autuado por lesão corporal. A vítima foi socorrida e levada para um hospital.  O caso ocorreu na noite de quarta-feira (4). Segundo a GCM, a motivação não ficou muito clara, mas a briga teria começado por causa de um desentendimento entre eles em uma partida de futebol, que já tinham gerado várias ameaças ente os dois durante a semana.  A Secretaria Municipal de Educação e Esporte de Goiânia (SME) informou, por nota, que “a direção da referida unidade seguiu as orientações transmitidas pela Pasta ao comunicar os fatos aos pais e autoridades responsáveis”. O texto diz ainda que “a coordenadoria regional também foi imediatamente informada e acompanha o caso”.  Comandante da GCM da região, Cleomar Alves da Costa disse que a agressão deve ter ocorrido no meio da aula, já que a equipe foi chamada por volta de 21h. Segundo ele, o autor disse que foi a vítima quem levou a faca para a escola e, quando foi ameaçado, tomou a arma do colega e o esfaqueou.  “A vítima foi atingida nas costas, no ombro e na orelha. Os ferimentos não aparentavam ser graves, mas ele foi socorrido e levado para o Hugol. O autor, nós levamos para a Central de Flagrantes e ele deve ser encaminhado para a Delegacia de Apuração de Atos Infracionais”, contou o guarda.  A Polícia Civil disse que depois de ser ouvido, o adolescente foi entregue de volta aos responsáveis.  Veja outras notícias da região no G1 Goiás.",2019-04-04,https://g1.globo.com/go/goias/noticia/2019/04/04/adolescente-e-esfaqueado-durante-briga-por-causa-de-futebol-em-escola-de-goiania.ghtml
"Dupla é presa por suspeita de roubar R$ 1,2 mil, 48 uísques e 24 cervejas de comerciante em Franca, SP","Dois homens foram presos por suspeita de render um comerciante e roubar 48 garrafas de uísque, 24 latas de cerveja, 17 maços de cigarro e R$ 1.223 na tarde desta segunda-feira (17) em Franca (SP). Segundo a Polícia Militar, todo os objetos roubados foram recuperados.  Ainda de acordo com a PM, a vítima, de 34 anos, estava dentro do comércio, na Avenida Doutor Ismael Alonso y Alonso, quando foi rendida pelos suspeitos, de 18 e 27 anos, que estavam armados. O comerciante foi amarrado e colocado em um banheiro.  A dupla fugiu no carro da vítima levando garrafas de uísque, latas de cerveja, maços de cigarro, dois celulares, um notebook, dinheiro, cinco folhas de cheque preenchidas e outras 16 em branco.  Consta no boletim de ocorrência que a PM encontrou os suspeitos na Rodovia Cândido Portinari (SP-334). Eles foram perseguidos e acabaram presos na Rua Nadir Alves Pimenta.  Durante a revista, nada foi encontrado com um dos homens. Já o outro, segundo a PM, escondia R$ 200 na cueca. No assoalho do banco dianteiro do carro foi apreendida a pistola usada no crime.  Ainda de acordo com a PM, a dupla indicou o local onde os objetos roubados haviam sido deixados: um campo de futebol no bairro Miramontes. Tudo foi recuperado e devolvido ao comerciante.  A dupla foi presa em flagrante e encaminhada à cadeia de Franca, para depois ser transferida à penitenciária da cidade. O caso foi registrado como roubo e será investigado pelo 1º Distrito Policial.  Veja mais notícias da região no G1 Ribeirão Preto e Franca",2020-02-18,https://g1.globo.com/sp/ribeirao-preto-franca/noticia/2020/02/18/dupla-e-presa-por-suspeita-de-roubar-r-12-mil-48-uisques-e-24-cervejas-de-comerciante-em-franca-sp.ghtml
"Treinador de escolinha de futebol é preso suspeito de abusar de alunos, no ES","Um treinador de uma escolinha de futebol, de 38 anos, foi preso nesta quinta-feira (16), suspeito de abusar de dois adolescentes, de 12 e 13 anos, na Serra, no Espírito Santo. Segundo a polícia, ele atraía as vítimas com presentes e promessas relacionadas ao esporte.  De acordo com o titular da Delegacia de Proteção à Criança e ao Adolescente (DPCA), Diego Aleluia, o treinador se aproveitava do sonho dos adolescentes para exigir favores sexuais.  “Esse indivíduo fazia questão que as vítimas levassem a ficha de inscrição na casa dele. A partir desse primeiro contato, dava alguns presentes para as vítimas. O que mais incomodou a gente foi o fato de ele utilizar o sonho desses adolescentes de serem grandes jogadores de futebol, falando que esses favores sexuais seriam retribuídos por meio de privilégios durante um coletivo, em que tivesse um olheiro”, disse.  A polícia chegou até o treinador após as famílias dos dois adolescentes procurarem a delegacia relatando o caso.  Ainda segundo o delegado, o crime era praticado na casa do treinador, mas existem informações de que durante os treinos ele tinha o hábito de passar a mão em alunos. A polícia não descarta a possibilidade de que outras crianças também tenham sofrido abuso por parte do suspeito.  O treinador foi preso, vai responder por estupro de vulnerável, e foi encaminhado para o presídio do Xuri, em Vila Velha. Ele nega as acusações.",2019-05-16,https://g1.globo.com/es/espirito-santo/noticia/2019/05/16/treinador-de-escolinha-de-futebol-e-preso-suspeito-de-abusar-de-alunos-no-es.ghtml
"Incêndio atinge área de vegetação equivalente a um campo de futebol em São Francisco de Itabapoana, no RJ","Um incêndio em uma área de vegetação equivalente a um campo de futebol foi registrado na manhã desta quarta-feira (17) no Centro de São Francisco de Itabapoana, no Norte Fluminense.  A Secretaria Municipal de Meio Ambiente e Defesa Civil (Sema) foi acionada para apagar as chamas, que foram controladas.  De acordo com a Defesa Civil, devido aos ventos fortes, alguns comércios tiveram que fechar as portas.  O incêndio teve início próximo a uma torre de telefonia.  A Associação de Pais e Amigos dos Excepcionais (Apae), que fica ao lado de onde o fogo começou também teve as atividades interrompidas e foi evacuada. A Apae não vai abrir na parte da tarde, segundo a coordenadora Silvana Coutinho.  A Sema apura as circunstâncias do fogo.  Veja outras notícias da região no G1 Norte Fluminense.",2019-07-17,https://g1.globo.com/rj/norte-fluminense/noticia/2019/07/17/incendio-atinge-area-de-vegetacao-equivalente-a-um-campo-de-futebol-em-sao-francisco-de-itabapoana-no-rj.ghtml
Como a capitã de seleção de futebol dos EUA virou ‘heroína’ dos liberais e vilã para partidários de Trump,"Ela venceu a Copa do Mundo, foi artilheira durante o torneio e roubou as atenções no desfile de vitória com seu carisma e seu discurso. Megan Rapinoe é a capitã da seleção de futebol dos Estados Unidos e se tornou uma figura polêmica no país – 'heroína' da esquerda e vilã para partidários de Trump. Por quê?  Aos 33 anos, Megan Rapinoe tem sido a estrela desse verão nos EUA. Tem aparecido em programas de entrevista e em capas de revista e crianças ao redor dos EUA – tanto meninos quanto meninas – sonham em se tornar uma estrela do esporte como ela.  Mas apenas um dia depois da vitória do time na França, quando a seleção ainda estava comemorando, posters de Megan nos EUA foram alvo de vandalismo.  Xingamentos homofóbicos foram pichados sobre eles, e a polícia de Nova York diz que investiga se é um caso de crime de ódio.  Na internet, onde suas comemorações dos gols e movimentos de dança viraram memes, também é possível encontrar comentários raivosos criticando sua atitude e seu ativismo, alguns até questionando seu patriotismo.  Comentaristas de internet conservadores dizem que ela ""é um mau exemplo para meninas"". E enquanto a maioria dos críticos dizem que o fato de não gostarem dela não tem nada a ver com sua sexualidade, o tipo de ""herói americano"" que ela representa – forte, mulher e lésbica – claramente tem irritado algumas pessoas.  Em um vídeo filmado por uma colega de time que viralizou, Megan grita ""eu mereço isso"" para a câmera antes de tomar um gole de espumante no deck de um ônibus de dois andares viajando por Manhattan, em Nova York.  Esse tipo de demonstração audaciosa de confiança não é comum para mulheres, diz a professora de história Bonnie Morris, da Universidade de Berkeley, na Califórnia. Tradicionalmente é esperado que as mulheres ""se coloquem para baixo e sejam modestas"".  ""Espera-se que as mulheres sejam muito cuidadosas para não parecer assertivas demais ou inteligentes demais, porque acredita-se que isso seja algo pouco atrativo para os homens"", diz ela.  No entanto, a atleta, que é abertamente gay, não parece se importar com a forma como vai ser vista pelos homens.  Quando Megan posou confiante com a cabeça erguida depois de um de seus gols na Copa do Mundo, a imagem se espalhou pela internet com muitas pessoas elogiando sua confiança.  Outros, no entanto, a chamaram de egocêntrica.  ""Ninguém sabe o que fazer com a Megan porque ela é atraente, esperta e uma excelente atleta"", diz Morris. ""Ela conquistou o direito de se apresentar como alguém muito capaz, mas mesmo assim muitas pessoas não querem deixá-la mostrar seu orgulho.""  Há dois pesos e duas medidas, diz a historiadora.  Atletas do sexo masculino podem ser impertinentes e bater no peito com orgulho, diz Morris, mas como Megan é uma mulher lésbica de cabelo rosa disposta a desafiar o presidente Donald Trump, acaba sendo surpreendente para pessoas que nunca encontraram alguém como ela.  Megan não foi a estrela do time americano apenas no Estádio, ela foi uma voz ativa em favor das jogadoras fora do campo também.  Ela exigiu salários iguais para o time feminino – mas também usou sua plataforma para falar que questões de justiça social, incluindo pontos sobre os quais a opinião pública americana está profundamente dividida.  Ela foi uma das primeiras atletas americanas proeminentes a se ajoelhar durante o hino nacional – o gesto é usado por atletas para protestar contra os altos índices de violência policial, especialmente contra negros.  Na França, ela ficou de pé durante o hino, mas não colocou a mão no coração.  Durante a Copa do Mundo, um vídeo antigo de Megan dizendo ""eu não vou para a [xingamento] da Casa Branca"" voltou a ser compartilhado.  Times vencedores são com frequência convidados para a Casa Branca – um honra que Megan aceitou em 2015, quando seu time venceu a Copa do Mundo e Barack Obama era presidente.  O atual presente dos EUA, Donald Trump, não gostou dos comentários da atleta.  Trump fez um post no Twitter dizendo que ela deveria ganhar primeiro, antes de dizer esse tipo de coisa.  E ela ganhou – dois dias depois, Megan marcou dois gols contra a França nas semifinais e mais um na final, vencendo o torneio.  Mas isso não foi suficiente para alguns críticos.  ""Ela na verdade é uma pessoa horrível"", escreveu o comentarista Brad Palumbo no jornal Washington Examiner. ""Rapinoe tem habilidades no futebol, claro, mas sua atitude superficial e anti-patriótica é uma epítome do privilégio de primeiro mundo.""  ""Eu acho que sou particularmente e especialmente e profundamente americana"", disse Megan quando foi questionada sobre como é jogar para a seleção naciona. ""Se o assunto é os ideais que representamos, a música e o hino nacional, e aquilo que nos fundamenta. Acho que sou extremamente americana.""  Ela disse que ""não é perfeita"" e sugeriu que seu país também não.  ""Sim, somos um grande país, e há muitas coisas que são tão maravilhosas, me sinto muito sortuda de estar nesse país. Eu jamais poderia fazer muitas dessas coisas em um monte de outros lugares. Mas isso não significa que não podemos melhorar. Não significa que não devemos sempre lutar para sermos melhores.""  Megan repetiu a ideia em seu discurso em Nova York na semana passada.  Ela estava falando nos degraus da prefeitura, próxima à estação de metro onde oito pôsters da jogadora tinha sido vandalizados com pichações homofóbicas.  A cidade, que teve a maior parada do Orgulho LGBT do mundo há duas semanas, está investigando o caso como um possível crime de ódio.  ""Muitas pessoas gostariam que ela marcasse um gol e não dissesse nada, porque eles não querem lidar com uma heroína americana que é uma lésbica orgulhosa e querida"", diz Morris, da Universidade de Berkeley.  Ela diz que o mundo avançou muito na aceitação de atletas LGBT nas últimas décadas, mas que ainda falta muito.  Apesar do sentimento anti-LGBT que a fama Megan despertou em alguns, muitos outros veem o seu sucesso como um ""momento promissor"" para atletas mulheres e para a comunidade LGBT.  Morris diz que ter uma lésbica esperta e bem sucedida trazendo uma vitória para os EUA sob o olhar do mundo é algo que dá esperança.  ""As pessoas estão percebendo que a homofobia é um desperdício de talento e conquistas.""",2019-07-14,https://g1.globo.com/mundo/noticia/2019/07/14/como-a-capita-de-selecao-de-futebol-dos-eua-virou-heroina-dos-liberais-e-vila-para-partidarios-de-trump.ghtml
Técnico de futebol é preso em SC suspeito de estupro de vulnerável ,"Um técnico de futebol de 45 anos foi preso preventivamente na manhã desta segunda-feira (25), em Jaraguá do Sul, no Norte catarinense, por estupro de vulnerável. Segundo a Polícia Civil, as vítimas eram alunos dele, sendo crianças e adolescentes do sexo masculino. Os meninos eram coagidos a praticarem atos libidinosos com a promessa de conseguir patrocínio e contrato com grandes clubes, conforme as investigações.  O caso começou a ser apurado em fevereiro deste ano, quando dois casais, pais de dois alunos, procuraram a polícia. Os meninos têm 11 e 12 anos.  Um dos garotos, sem coragem de contar pessoalmente, escreveu um bilhete para o pai no qual dizia que o treinador estava cometendo abusos contra ele e um colega, disse a delegada Cláudia Gonzaga, da Delegacia de Proteção à Criança, ao Adolescente e à Mulher (Dpcami) da cidade.  ""O pai foi até a família do outro garoto para conversar. Depois, esses dois casais procuraram a polícia. Os meninos foram interrogados com psicólogos, e foram confirmados os crimes, ainda com mais detalhes"", contou a delegada.  O menino que escreveu o bilhete para o pai decidiu contar para proteger uma colega nova na turma. ""Até então eram só crianças do sexo masculino e todos teriam sido abusados. Quando entrou essa menina, esse garoto pensou que o treinador iria fazer com ela também e ele quis evitar isso"", relatou Cláudia.  Os dois alunos estariam sofrendo os abusos há pelo menos oito meses. Outros cinco meninos já foram identificados como possíveis vítimas. Os que diziam ""não"" ao treinador eram submetidos a treinamento mais exaustivo, de acordo com a polícia.  O técnico foi preso no campo que ele alugava para dar aulas e vai responder por estupro de vulnerável. Ele se calou no depoimento à polícia e depois foi levado para o presídio do município. Os dois celulares dele foram apreendidos durante buscas à residência, também nesta segunda.  Veja mais notícias do estado no G1 SC",2019-03-25,https://g1.globo.com/sc/santa-catarina/noticia/2019/03/25/tecnico-de-futebol-e-preso-em-sc-suspeito-de-estupro-de-vulneravel.ghtml
Homem é achado morto próximo a campo de futebol na Zona Norte de Manaus,"Um homem ainda não identificado foi encontrado morto próximo a um campo de futebol nesta quarta-feira (15) em um conjunto no bairro Nova Cidade, Zona Norte de Manaus. A polícia encontrou cápsulas de pistola no local e ainda não há informações sobre as circunstâncias do crime.  O corpo estava na Rua 111, do Conjunto Cidadão VI, e foi encontrado por volta das 22h. Moradores relataram à polícia que ouviram tiros na região, mas que nenhum veículo foi visto deixando o local.  Militares da 15ª Companhia Interativa Comunitária (Cicom) foram acionados e isolaram a área. Pelo menos cinco cápsulas de pistola foram encontradas junto à vítima, que foi atingida na região das costas e cabeça.  O caso será investigado pela Delegacia Especializada em Homicídios e Sequestros (DEHS). O Instituto Médico Legal (IML) foi acionado para fazer a remoção do corpo.",2019-05-16,https://g1.globo.com/am/amazonas/noticia/2019/05/16/homem-e-achado-morto-proximo-a-campo-de-futebol-na-zona-norte-de-manaus.ghtml
Amigos do futebol fazem homenagem a garoto que passou por cirurgia de amputação de perna por causa de linha chilena ,"Amigos do futebol fizeram uma homenagem ao adolescente Gabriel Lucas, de 15 anos, que foi submetido a uma cirurgia para amputação da perna, nesta quarta-feira (24), no Hospital Regional de Betim, na Região Metropolitana de Belo Horizonte. Chamado de Feijão pelos colegas, ele foi atingido por uma linha chilena no fim de semana.  No vídeo, os colegas mandam mensagens de incentivo e desejam que a recuperação seja breve. “Força aí, Feijão. Estamos juntos, meu parceiro”, diz um dos amigos. “Espero que você melhore logo para a gente bater um ‘fut’”, afirma outro jovem.  Gabriel já atuou em alguns times da região de Betim. O sonho dele é ser jogador profissional. Segundo a família, na próxima terça-feira (30), ele tinha um teste marcado em um clube da cidade.  Ele entrou no bloco cirúrgico para a cirurgia por volta das 10h40 desta quarta-feira. O procedimento transcorreu bem e ele se recupera no Centro de Terapia intensiva (CTI).   O médico que fez a cirurgia, Fernando Assis, contou como deu a notícia ao garoto sobre a necessidade de amputação: ""Essa perna sua não vai jogar bola com ela mais, mas com a prótese, eu tenho certeza de que vai jogar e que vai me chamar para assistir o jogo.""  Por três minutos, o garoto chorou sem parar, segundo o cirurgião, dizendo que jogar futebol era o sonho dele. Mas em seguida, afirmou ao médico e à família:  O adolescente se feriu no sábado (20), enquanto andava na calçada perto de casa. A linha chilena – usada para empinar pipa e de poder cortante quatro vezes maior do que o cerol – estava presa a um caminhão que passou pela rua. O menino foi atingido na altura dos joelhos.  Até esta quarta-feira (24), o garoto já tinha sido submetido a duas outras cirurgias. O ferimento foi muito profundo, atingindo nervos, artérias e veias.",2019-07-24,https://g1.globo.com/mg/minas-gerais/noticia/2019/07/24/amigos-do-futebol-fazem-homenagem-a-garoto-que-passa-por-cirurgia-de-amputacao-de-perna-por-causa-de-linha-chilena.ghtml
"Jogo beneficente reúne astros do futebol e da música em prol de entidades em Santos, SP","Um jogo de futebol beneficente, organizado pelo técnico Narciso, reunirá artistas e astros do futebol, nesta terça-feira (25), em Santos, no litoral de São Paulo. O jogo ""Inverno Solidário"", que será realizado no Estádio Ulrico Mursa, vai arrecadar alimentos e agasalhos para entidades assistenciais e para o movimento social Ação do Coração.  O técnico Narciso promove o evento desde 2005, quando decidiu encerrar a carreira como atleta após se curar de uma leucemia. Neste ano, ele convidou astros do futebol como Guilherme Arana (Sevilha), os ex-santistas Giovanni, Léo, Dodô, Marcos Assunção e Renato, entre outros. Os cantores Livinho, MC Gui, Jerry Smith, WM e Fernando Negrão, os integrantes da Turma do Pagode, o humorista Cocielo e o youtuber Jukanalha irão mostrar que também têm talento com a bola.  De acordo com a organização, o objetivo do evento é arrecadar alimentos e agasalhos para entidades assistenciais e para a Ação do Coração, movimento social criado em 2011 na Cidade.  Cada ingresso para o evento será trocado por um quilo de alimento não perecível (exceto sal e açúcar) ou por um agasalho novo ou usado, mas em bom estado. A doação poderá ser realizada diretamente no estádio da Briosa, no dia do jogo, que está previsto para começar às 19h. O Estádio Ulrico Mursa está localizado na Avenida Pinheiro Machado, 240, no Bairro do Jabaquara.",2019-06-24,https://g1.globo.com/sp/santos-regiao/noticia/2019/06/24/jogo-beneficente-reune-astros-do-futebol-e-da-musica-em-prol-de-entidades-em-santos-sp.ghtml
